Gender;Height;Weight
Female;629.061.449.210.485;104.050.480.193.677
Female;622.638.400.362.711;124.034.273.329.032
Female;6.603.868.980.174;142.755.779.226.000
Female;692.112.021.776.405;147.049.381.685.417
Female;613.195.662.422.527;107.464.225.385.680
Female;600.810.068.631.417;123.776.018.121.216
Female;68.985.579.452.326;152.957.148.403.796
Female;617.926.573.252.242;107.455.066.344.878
Female;629.076.299.339.235;141.216.627.796.238
Female;646.002.321.381.755;130.657.130.926.108
Female;605.184.395.451.444;139.760.616.751.574
Female;669.239.917.963.286;155.758.133.566.976
Female;630.675.948.764.312;133.659.393.628.696
Female;655.325.102.349.844;120.847.428.543.239
Female;650.178.572.053.912;147.099.105.575.917
Female;603.504.368.816.909;108.277.572.058.294
Female;661.706.818.699.104;154.514.715.918.111
Female;680.909.278.742.523;161.553.910.163.254
Female;637.904.836.171.276;154.226.692.697.846
Female;618.947.031.449.588;129.562.772.754.748
Female;657.161.765.440.232;157.691.150.989.167
Female;64.941.030.878.182;141.539.366.953.023
Female;625.643.463.349.735;123.554.175.849.710
Female;640.722.520.631.115;166.573.125.095.584
Female;646.442.875.073.107;143.015.419.225.919
Female;622.836.709.099.809;132.576.418.436.117
Female;680.702.781.629.556;164.367.594.984.729
Female;60.000.657.153.046;956.256.381.775.232
Female;616.915.442.254.688;118.201.971.175.305
Female;69.804.816.962.785;174.027.459.377.758
Female;635.771.178.792.171;126.525.139.777.711
Female;635.034.670.293.069;15.269.924.649.185
Female;62.499.843.013.337;132.561.613.007.705
Female;594.083.413.407.457;10.121.720.262.983
Female;605.753.149.098.544;992.862.980.777.016
Female;670.539.164.556.433;160.943.310.921.227
Female;642.688.204.047.751;148.246.595.207.785
Female;66.136.130.608.575;151.814.647.757.933
Female;643.112.056.122.001;138.817.429.362.978
Female;628.346.978.405.317;132.419.183.779.592
Female;60.718.324.427.993;124.434.406.826.980
Female;652.892.591.069.429;140.055.482.833.033
Female;618.129.850.189.252;137.338.234.317.463
Female;609.809.836.860.399;132.218.541.557.070
Female;653.944.975.208.545;14.620.959.507.367
Female;65.268.391.373.627;164.043.947.021.075
Female;651.267.482.398.175;14.238.346.518.829
Female;634.996.473.404.995;123.586.079.174.951
Female;630.087.252.655.982;127.541.750.007.152
Female;618.493.840.185.535;122.413.020.792.137
Female;610.826.769.228.384;14.150.309.801.532
Female;664.131.559.385.162;167.723.491.996.096
Female;697.292.731.920.596;187.785.319.535.771
Female;674.310.286.263.112;148.623.788.176.728
Female;644.530.798.783.529;134.550.509.213.021
Female;645.389.948.113.405;141.106.887.854.606
Female;604.519.061.759.636;122.155.184.874.694
Female;648.309.426.383.096;156.954.376.524.650
Female;641.534.922.447.874;133.601.933.044.652
Female;696.109.082.957.922;167.738.696.686.611
Female;607.413.957.672.661;118.418.728.094.186
Female;655.242.471.494.712;144.464.104.628.504
Female;661.212.030.748.158;144.939.430.491.863
Female;610.843.270.540.781;117.987.569.728.394
Female;636.921.566.091.057;136.892.889.770.776
Female;639.834.939.679.935;141.479.938.598.873
Female;667.395.424.793.519;148.561.606.707.897
Female;641.200.342.018.962;142.053.883.569.617
Female;647.708.440.965.374;142.835.416.391.176
Female;628.040.681.729.421;129.147.672.579.079
Female;645.067.709.553.058;13.499.769.033.233
Female;641.478.240.856.383;148.645.119.428.226
Female;603.204.844.248.844;114.777.133.984.642
Female;621.876.806.542.036;124.606.873.604.888
Female;66.915.285.627.757;168.667.905.996.725
Female;639.464.826.675.548;135.037.495.427.688
Female;647.905.511.164.064;142.533.415.076.392
Female;650.133.183.524.363;134.529.192.257.257
Female;648.150.194.835.038;135.965.444.929.807
Female;648.860.511.959.117;152.866.933.457.110
Female;631.308.134.990.737;141.914.162.667.578
Female;653.320.138.258.011;144.806.619.669.841
Female;62.275.450.588.808;145.992.377.845.836
Female;611.526.182.612.024;115.244.888.470.274
Female;633.380.151.004.661;143.708.623.012.450
Female;615.425.325.614.743;118.037.046.036.155
Female;64.637.492.959.151;133.379.545.927.519
Female;673.208.244.978.274;153.522.260.316.951
Female;656.582.764.222.463;139.458.587.269.102
Female;664.207.333.982.378;143.874.330.318.647
Female;632.459.481.457.864;121.016.091.053.336
Female;640.734.661.163.267;125.540.056.240.174
Female;622.938.285.155.084;133.020.435.422.027
Female;616.210.566.067.846;108.798.198.942.463
Female;635.397.728.071.705;13.027.971.411.619
Female;626.152.812.347.498;117.439.002.024.287
Female;622.109.628.577.726;136.354.632.672.288
Female;595.336.429.964.067;114.152.350.974.608
Female;632.142.206.867.711;126.026.720.884.472
Female;643.257.052.898.524;155.530.713.879.534
Female;686.784.331.284.575;163.889.449.990.442
Female;645.895.008.241.428;150.205.986.827.452
Female;635.778.485.844.985;120.684.128.887.998
Female;609.001.221.812.197;117.169.559.135.498
Female;639.985.239.139.983;149.364.782.801.046
Female;657.065.796.786.902;149.715.822.513.582
Female;640.414.419.015.282;141.886.802.103.853
Female;587.573.709.705.235;11.165.734.041.017
Female;598.938.938.234.214;116.759.560.100.867
Female;665.597.964.055.882;162.676.838.002.028
Female;616.623.671.332.511;122.708.789.142.191
Female;621.340.819.210.664;132.315.456.910.804
Female;613.182.843.828.611;971.075.042.587.005
Female;701.759.547.014.681;182.133.805.699.515
Female;62.157.304.372.623;128.958.406.953.713
Female;651.254.074.215.185;140.376.335.631.349
Female;641.618.175.719.681;157.909.028.738.342
Female;595.476.808.478.638;1.078.537.914.796
Female;58.996.286.808.194;107.839.014.995.551
Female;661.786.977.209.513;151.828.279.304.935
Female;636.539.641.291.906;127.841.625.732.637
Female;620.158.111.276.942;133.652.829.939.242
Female;637.166.915.247.012;143.758.991.614.374
Female;661.111.655.679.784;139.235.028.722.568
Female;65.109.614.478.518;136.932.301.263.247
Female;581.871.410.720.517;104.472.382.202.008
Female;623.083.009.668.332;120.671.009.456.357
Female;63.825.438.005.784;134.248.057.133.578
Female;639.864.556.769.549;146.303.381.084.661
Female;618.102.590.379.416;132.522.516.142.785
Female;650.469.974.386.592;140.823.228.588.263
Female;669.471.980.540.265;154.782.478.853.802
Female;683.169.056.442.754;160.443.182.982.172
Female;650.967.760.242.844;152.416.198.216.735
Female;710.704.512.296.053;182.083.580.320.696
Female;691.409.455.400.443;186.797.931.929.378
Female;622.185.993.068.968;130.012.336.322.795
Female;628.408.008.879.154;129.250.670.310.846
Female;672.251.213.560.333;158.524.336.991.482
Female;602.705.738.971.792;121.647.420.362.571
Female;629.507.926.042.264;141.910.054.303.157
Female;689.997.458.610.011;179.640.836.207.311
Female;635.047.985.401.421;129.319.254.342.723
Female;625.537.313.702.819;132.006.232.980.316
Female;639.448.674.769.439;137.837.637.455.761
Female;67.022.819.797.731;15.924.380.154.288
Female;646.802.075.935.097;151.757.775.363.624
Female;600.355.612.214.283;112.952.625.183.124
Female;594.642.590.590.802;111.710.518.227.827
Female;675.391.735.256.493;138.522.789.158.014
Female;617.733.053.924.659;112.267.300.513.754
Female;635.488.876.852.397;135.814.923.850.623
Female;657.611.267.754.491;170.868.939.396.966
Female;691.800.813.101.138;165.256.626.683.302
Female;647.987.046.603.038;143.826.264.789.058
Female;67.200.630.518.134;160.899.838.249.265
Female;616.231.030.321.112;112.543.423.895.046
Female;66.014.833.544.935;161.107.167.807.521
Female;613.345.101.856.516;114.718.563.573.216
Female;616.101.934.475.425;112.077.615.318.026
Female;662.277.923.164.394;156.166.353.265.997
Female;621.938.626.262.822;132.060.156.864.781
Female;641.528.847.776.115;151.275.532.926.064
Female;588.924.736.386.833;104.423.462.162.595
Female;642.981.341.276.828;149.190.737.819.956
Female;675.556.098.689.441;170.855.319.750.720
Female;613.894.906.412.277;139.105.836.976.208
Female;658.604.389.018.894;140.382.997.891.746
Female;611.036.372.750.313;111.574.376.941.137
Female;660.424.876.840.815;133.944.360.535.363
Female;62.022.989.674.241;125.507.080.404.148
Female;642.740.445.375.728;145.896.325.083.948
Female;597.584.445.118.113;119.164.742.669.656
Female;627.814.677.041.235;125.823.187.311.418
Female;6.152.887.955.179;128.643.464.242.143
Female;63.905.615.796.127;136.852.413.117.120
Female;648.921.521.340.993;146.610.303.918.176
Female;618.024.040.097.622;114.882.857.976.334
Female;690.997.676.168.324;174.708.561.656.321
Female;649.831.331.891.006;144.259.172.710.796
Female;62.323.057.779.829;125.556.071.470.487
Female;653.227.707.930.097;146.752.451.830.434
Female;642.344.200.830.226;137.509.552.966.831
Female;613.233.467.896.375;119.758.161.452.751
Female;581.558.883.121.072;956.788.715.811.646
Female;625.942.702.554.782;123.739.985.275.625
Female;646.784.085.432.949;123.010.507.026.547
Female;63.957.582.696.034;118.892.956.803.453
Female;67.670.801.576.127;155.493.911.611.060
Female;636.358.284.008.209;125.504.072.092.971
Female;625.650.084.471.955;144.724.947.290.496
Female;678.956.592.881.614;153.436.480.930.468
Female;679.536.581.615.964;167.090.125.786.042
Female;650.369.904.342.518;147.870.356.709.980
Female;598.385.688.390.406;106.358.333.022.858
Female;663.943.434.735.935;160.493.872.050.002
Female;653.490.662.269.293;156.878.287.198.887
Female;643.924.792.721.491;143.620.090.740.353
Female;655.086.948.460.724;164.442.778.414.257
Female;651.748.376.899.588;129.027.267.463.197
Female;631.747.415.836.602;133.685.913.555.545
Female;648.395.308.770.211;153.572.862.939.911
Female;602.954.605.891.014;116.125.957.873.385
Female;598.159.106.382.053;130.957.027.598.791
Female;631.670.305.681.502;129.670.909.248.600
Female;642.851.816.410.535;155.252.860.462.494
Female;626.383.155.794.665;136.100.239.364.981
Female;656.541.338.471.196;138.104.340.013.144
Female;595.311.623.696.492;124.809.570.874.828
Female;664.954.666.828.606;164.926.816.248.538
Female;605.425.947.918.931;134.713.428.412.532
Female;615.759.336.988.114;121.648.439.723.000
Female;654.876.399.780.526;146.060.156.343.627
Female;631.130.576.776.778;138.451.498.527.306
Female;649.914.780.008.242;143.678.940.525.985
Female;649.046.946.291.545;150.171.123.875.240
Female;676.022.940.753.349;152.365.016.220.443
Female;592.644.465.400.571;117.393.702.120.901
Female;622.149.230.110.556;132.555.193.184.738
Female;61.660.227.269.952;120.991.716.643.945
Female;604.839.456.506.518;110.565.497.391.584
Female;634.233.715.291.186;129.921.671.035.264
Female;655.840.567.646.487;155.942.670.834.442
Female;674.299.713.773.882;151.678.405.459.134
Female;609.217.908.734.477;131.253.737.819.413
Female;608.430.594.839.017;11.650.475.222.455
Female;645.698.892.133.442;137.103.401.171.402
Female;675.906.368.296.672;161.783.853.883.340
Female;66.446.241.641.536;135.608.858.594.301
Female;585.218.733.786.693;103.764.424.781.280
Female;637.685.186.448.598;139.851.059.473.957
Female;677.006.214.777.105;155.726.682.682.802
Female;618.781.568.640.971;101.525.235.742.981
Female;629.858.975.547.956;11.257.379.095.656
Female;618.599.485.027.306;132.776.178.367.157
Female;594.790.437.423.757;107.869.972.910.744
Female;629.398.101.246.791;120.466.153.190.048
Female;64.829.604.955.638;151.685.821.506.122
Female;645.792.892.535.986;144.296.026.044.466
Female;617.893.607.830.965;126.998.160.603.856
Female;652.414.293.164.916;128.721.102.972.444
Female;643.685.247.885.897;138.929.385.323.167
Female;637.882.459.528.995;141.045.895.728.829
Female;64.901.828.981.405;150.749.956.915.494
Female;641.156.772.002.082;145.509.863.709.212
Female;643.223.032.511.334;153.024.271.753.804
Female;6.446.595.255.684;145.133.615.510.115
Female;670.974.560.730.453;155.502.341.613.017
Female;613.047.539.960.928;104.855.761.815.701
Female;659.663.788.542.698;151.715.241.934.626
Female;659.464.715.465.173;161.686.807.461.074
Female;681.940.928.978.958;170.841.539.448.070
Female;619.092.375.309.623;128.598.972.976.927
Female;649.787.306.768.798;135.206.873.304.074
Female;58.777.124.253.358;112.561.989.237.208
Female;615.855.609.560.085;126.125.262.732.023
Female;682.226.644.764.453;161.041.578.366.496
Female;66.228.113.421.389;139.638.425.673.039
Female;666.188.044.770.195;159.147.958.403.703
Female;638.668.149.130.383;142.512.729.446.172
Female;634.866.809.143.913;129.289.829.974.431
Female;670.877.693.447.369;158.555.209.525.114
Female;666.923.901.822.954;162.785.509.792.322
Female;673.480.921.522.853;154.877.197.038.327
Female;640.315.399.217.784;136.296.628.431.283
Female;630.609.147.896.584;122.134.739.672.569
Female;611.110.523.769.751;113.099.653.247.491
Female;621.737.076.379.369;136.266.341.077.406
Female;624.214.287.825.992;121.794.344.142.296
Female;641.943.122.766.899;135.971.015.008.065
Female;63.953.573.681.628;145.520.358.339.144
Female;633.818.075.101.804;132.974.282.924.293
Female;629.098.396.766.815;139.469.037.988.929
Female;705.436.929.307.446;18.097.925.020.435
Female;691.114.366.491.597;163.903.482.667.662
Female;641.201.117.660.853;142.708.667.935.028
Female;650.312.587.049.244;150.468.164.319.893
Female;652.700.969.002.921;145.768.090.615.387
Female;687.595.700.883.626;17.590.345.246.978
Female;648.780.388.045.506;149.812.881.569.090
Female;652.785.984.146.034;143.531.071.668.535
Female;615.352.869.739.347;129.615.749.421.462
Female;667.766.035.351.065;172.858.287.596.082
Female;616.520.018.174.032;126.460.135.597.711
Female;629.932.298.086.649;139.408.491.691.341
Female;57.598.029.724.148;981.827.929.074.567
Female;658.797.883.262.557;142.855.292.290.848
Female;619.793.239.112.533;137.083.427.787.570
Female;642.473.843.999.019;124.932.497.974.284
Female;646.340.412.960.218;135.272.743.229.695
Female;57.445.203.571.258;894.208.948.928.405
Female;619.337.579.702.405;102.471.512.542.612
Female;603.303.629.008.072;114.468.909.144.872
Female;641.197.316.778.982;139.587.210.703.165
Female;67.520.343.353.925;158.209.688.030.415
Female;667.145.851.224.913;162.930.817.337.045
Female;59.864.891.404.371;117.729.442.075.966
Female;60.725.153.220.583;122.507.462.547.242
Female;629.143.891.680.084;124.316.963.108.680
Female;68.804.693.531.554;173.280.101.791.839
Female;684.231.690.501.416;169.467.359.249.734
Female;597.852.886.751.964;118.353.635.094.036
Female;646.846.488.077.826;128.250.812.929.516
Female;629.620.401.091.926;136.799.777.276.035
Female;672.618.238.759.931;162.305.549.313.408
Female;720.887.123.319.944;192.530.863.261.324
Female;641.108.212.336.824;139.245.503.319.972
Female;645.015.838.730.848;135.620.026.277.074
Female;626.079.375.086.972;125.891.895.990.819
Female;661.618.229.262.314;137.657.127.868.271
Female;631.251.001.948.699;148.734.203.718.151
Female;640.352.789.618.228;137.424.657.358.474
Female;638.242.139.934.414;129.297.520.063.129
Female;621.630.680.329.135;108.250.636.306.234
Female;6.471.270.574.661;14.133.180.343.126
Female;61.789.418.728.741;136.646.281.939.513
Female;623.966.112.014.885;146.807.308.639.362
Female;623.650.742.508.373;132.125.296.049.936
Female;609.610.388.646.673;109.362.717.070.366
Female;634.953.029.053.001;141.026.405.496.844
Female;583.434.842.769.827;110.152.236.666.551
Female;611.431.914.396.364;112.965.639.642.002
Female;598.360.407.045.677;103.265.961.004.576
Female;604.376.929.014.369;136.592.186.443.281
Female;663.200.806.021.745;152.662.441.471.684
Female;693.816.433.659.015;168.245.630.119.510
Female;664.235.948.239.081;153.000.558.606.447
Female;625.543.196.835.943;126.491.105.015.903
Female;640.375.769.777.106;132.816.177.440.416
Female;685.756.144.772.928;163.228.849.726.571
Female;62.602.258.456.669;117.130.920.241.326
Female;660.601.243.803.337;146.674.215.733.532
Female;596.170.282.021.774;115.247.771.834.858
Female;628.966.467.828.079;131.575.099.015.890
Female;631.809.126.458.129;135.575.404.139.852
Female;693.050.073.770.746;151.311.013.988.174
Female;629.729.584.122.787;132.159.008.991.046
Female;621.793.807.565.681;103.097.460.423.085
Female;620.542.039.710.283;12.487.679.021.037
Female;63.676.018.088.915;127.326.985.394.143
Female;639.792.330.712.939;134.311.979.088.381
Female;638.448.736.694.738;145.579.421.077.492
Female;674.153.483.527.509;150.498.250.922.393
Female;621.933.365.884.006;101.232.044.530.406
Female;601.505.224.194.368;111.302.935.730.514
Female;645.799.302.070.911;127.372.238.208.108
Female;646.065.771.074.767;144.416.726.162.008
Female;608.575.428.572.594;139.246.001.798.841
Female;664.375.600.541.888;153.068.001.329.042
Female;691.904.359.281.649;172.235.965.626.119
Female;620.888.260.906.559;130.941.881.113.391
Female;616.830.285.758.629;116.423.510.279.721
Female;646.087.149.018.801;138.920.991.399.578
Female;661.938.915.235.957;163.811.182.573.868
